"Molecule ChEMBL ID";"Parent Molecule ChEMBL ID";"Parent Molecule Name";"Warning Type";"Warning Class";"Description";"Country";"First Withdrawn Year";"EFO ID";"EFO Term";"EFO ID for Warning Class";"References"
"CHEMBL108";"CHEMBL108";"CARBAMAZEPINE";"Black Box Warning";"hematological toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011051";"Type: DailyMed RefID: 88dd818c-80b5-a85c-e053-2a95a90aa84d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=88dd818c-80b5-a85c-e053-2a95a90aa84d|Type: DailyMed RefID: f8444c23-a74f-4d44-867e-26554dbb882f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f8444c23-a74f-4d44-867e-26554dbb882f|Type: DailyMed RefID: c1fc31ef-6b2e-4de4-a185-ec44e94e7b40 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c1fc31ef-6b2e-4de4-a185-ec44e94e7b40|Type: DailyMed RefID: 66d627ff-5f1d-0a25-e053-2a91aa0afe24 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=66d627ff-5f1d-0a25-e053-2a91aa0afe24|Type: DailyMed RefID: 59404085-ac5d-794d-e053-2991aa0abbc5 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=59404085-ac5d-794d-e053-2991aa0abbc5|Type: FDA RefID: bf1590a0-68a7-45ed-817e-f97366f96ec4 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bf1590a0-68a7-45ed-817e-f97366f96ec4|Type: FDA RefID: 05abd4c3-ef6d-4f97-a661-1c197df90667 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=05abd4c3-ef6d-4f97-a661-1c197df90667|Type: FDA RefID: 867a5f4d-8ae6-4339-bbb4-0bf62fb082e5 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=867a5f4d-8ae6-4339-bbb4-0bf62fb082e5"
"CHEMBL135";"CHEMBL135";"ESTRADIOL";"Black Box Warning";"carcinogenicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011046";"Type: DailyMed RefID: 87bb0e2f-9fa6-438b-9d5f-d0a90af770ed URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=87bb0e2f-9fa6-438b-9d5f-d0a90af770ed|Type: DailyMed RefID: c8a2d29c-299c-4559-b859-87b303a4af81 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c8a2d29c-299c-4559-b859-87b303a4af81|Type: DailyMed RefID: ebd0b72e-ff16-4692-918f-eb5d1432729f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ebd0b72e-ff16-4692-918f-eb5d1432729f|Type: DailyMed RefID: f4efb0bf-b96f-4e20-a0f2-0806ab92b2d4 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f4efb0bf-b96f-4e20-a0f2-0806ab92b2d4|Type: DailyMed RefID: c4da6de7-9ab1-4fcf-88f3-fe785019e6e7 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c4da6de7-9ab1-4fcf-88f3-fe785019e6e7|Type: FDA RefID: 794394a7-1010-4faa-9026-cc8b15775f82 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=794394a7-1010-4faa-9026-cc8b15775f82|Type: FDA RefID: f64d8a2f-abbe-4eb3-8dd2-1b9bb792c772 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f64d8a2f-abbe-4eb3-8dd2-1b9bb792c772|Type: FDA RefID: bb7b442d-b8c3-b7f0-e053-2a95a90a2c94 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bb7b442d-b8c3-b7f0-e053-2a95a90a2c94|Type: FDA RefID: d4a3606f-83b2-45df-bc77-faebfa796f9a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d4a3606f-83b2-45df-bc77-faebfa796f9a|Type: FDA RefID: 0a1e744c-7926-0e0c-e063-6294a90a80d0 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0a1e744c-7926-0e0c-e063-6294a90a80d0"
"CHEMBL45816";"CHEMBL45816";"MIBEFRADIL";"Withdrawn";"musculoskeletal toxicity";"Safety concerns in relation to potential for serious drug interactions.; Reports of life-threatening interactions of the drug: extremely low heart rates and a risk of muscle injury; Following reports of serious adverse effects caused by the interaction with other medicines";"['Worldwide']";"[1998]";"EFO:0011055";"Musculoskeletal toxicity";"EFO:0011055";"Type: WHO RefID: EDM-QSM-2001.3 URL: https://www.who.int/publications/i/item/EDM-QSM-2001.3|Type: WHO RefID: CL12.pdf URL: https://www.un.org/esa/coordination/CL12.pdf"
"CHEMBL1743043";"CHEMBL1743043";"MOXETUMOMAB PASUDOTOX";"Black Box Warning";"metabolic toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011054";"Type: DailyMed RefID: 8ddffb08-aab1-41f5-bbc6-09457e4e80ca URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8ddffb08-aab1-41f5-bbc6-09457e4e80ca|Type: DailyMed RefID: d6510282-1a57-4614-9859-299a227a089c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d6510282-1a57-4614-9859-299a227a089c"
"CHEMBL5314649";"CHEMBL4085457";"RITLECITINIB";"Black Box Warning";"vascular toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011062";""
"CHEMBL864";"CHEMBL864";"CARBINOXAMINE";"Withdrawn";"None";"High incidence of adverse drug reactions (ADRs) at therapeutic levels";"['Iraq']";"[2008]";"EFO:0009658";"adverse effect";"None";"Type: WHO RefID: WHO-EMP-QSM-2010.3 URL: https://www.who.int/publications/i/item/WHO-EMP-QSM-2010.3"
"CHEMBL2106643";"CHEMBL866";"MYCOPHENOLIC ACID";"Black Box Warning";"infectious disease";"None";"['United States']";"[None]";"None";"None";"EFO:0005741";"Type: DailyMed RefID: 3a0a6ef4-fb2c-47be-82d7-d2675059c45b URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3a0a6ef4-fb2c-47be-82d7-d2675059c45b|Type: DailyMed RefID: 93763b39-ba21-449b-bdc5-254ba57154e4 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=93763b39-ba21-449b-bdc5-254ba57154e4|Type: FDA RefID: b9e42ef0-de82-fb88-e053-2a95a90ad6eb URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b9e42ef0-de82-fb88-e053-2a95a90ad6eb|Type: FDA RefID: bc38bc5e-7f0a-4419-81ec-04726ce47421 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bc38bc5e-7f0a-4419-81ec-04726ce47421|Type: FDA RefID: 5b224d7f-fecb-4531-9d27-008347777c9d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5b224d7f-fecb-4531-9d27-008347777c9d|Type: FDA RefID: 6b170816-6e5c-400c-b97b-82bbbb7d4925 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6b170816-6e5c-400c-b97b-82bbbb7d4925|Type: DailyMed RefID: d7fbf301-0b08-4b19-bfa0-e0c0067cb5ab URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d7fbf301-0b08-4b19-bfa0-e0c0067cb5ab|Type: FDA RefID: 30cb1078-929b-4c0f-be1d-49ef352dfab9 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=30cb1078-929b-4c0f-be1d-49ef352dfab9"
"CHEMBL5314649";"CHEMBL4085457";"RITLECITINIB";"Black Box Warning";"infectious disease";"None";"['United States']";"[None]";"None";"None";"EFO:0005741";""
"CHEMBL3989887";"CHEMBL269732";"TACROLIMUS ANHYDROUS";"Black Box Warning";"immune system toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011053";"Type: DailyMed RefID: a136688e-42a0-d318-e053-2995a90ac9d3 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a136688e-42a0-d318-e053-2995a90ac9d3"
"CHEMBL1743047";"CHEMBL1743047";"NECITUMUMAB";"Black Box Warning";"metabolic toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011054";"Type: DailyMed RefID: 89bcf553-669a-40b0-a9d7-67a5c1d2f591 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=89bcf553-669a-40b0-a9d7-67a5c1d2f591"
"CHEMBL1200973";"CHEMBL1200973";"ESTRADIOL CYPIONATE";"Black Box Warning";"carcinogenicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011046";"Type: DailyMed RefID: 9a4229fd-fecd-4ac1-9c4f-6d442533457f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9a4229fd-fecd-4ac1-9c4f-6d442533457f"
"CHEMBL1628234";"CHEMBL1628227";"DOXEPIN";"Black Box Warning";"psychiatric toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011059";"Type: DailyMed RefID: 1533343b-f1ed-4c3a-bb36-23a748452b05 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1533343b-f1ed-4c3a-bb36-23a748452b05|Type: DailyMed RefID: 912d8d23-1c69-fc0e-1d2d-49dafd3c3746 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=912d8d23-1c69-fc0e-1d2d-49dafd3c3746|Type: DailyMed RefID: 200e3fa2-fed1-46e6-b567-3691844ed7bd URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=200e3fa2-fed1-46e6-b567-3691844ed7bd|Type: DailyMed RefID: 170a56e4-4367-47a8-a9ef-85fee7fa34af URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=170a56e4-4367-47a8-a9ef-85fee7fa34af|Type: DailyMed RefID: 10d9eba6-30d1-448a-8d92-a1a02df03303 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=10d9eba6-30d1-448a-8d92-a1a02df03303|Type: FDA RefID: c2d8f9c4-d364-46de-b613-d0bdf4b7aba3 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c2d8f9c4-d364-46de-b613-d0bdf4b7aba3|Type: FDA RefID: 340a77fa-0f13-4456-b98a-9112d0a747b4 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=340a77fa-0f13-4456-b98a-9112d0a747b4|Type: FDA RefID: abbf7078-a012-4e1a-e053-2995a90a792d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=abbf7078-a012-4e1a-e053-2995a90a792d|Type: FDA RefID: 90d9041f-985b-470b-8cbb-f05dbfc770c9 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=90d9041f-985b-470b-8cbb-f05dbfc770c9|Type: FDA RefID: 0ead9074-3478-7c3d-e063-6394a90a9d27 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0ead9074-3478-7c3d-e063-6394a90a9d27"
"CHEMBL1428";"CHEMBL1428";"NIMODIPINE";"Black Box Warning";"misuse";"None";"['United States']";"[None]";"None";"None";"EFO:0011049";"Type: DailyMed RefID: 5a2bedd7-3d9a-4f42-800b-14c814628089 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5a2bedd7-3d9a-4f42-800b-14c814628089|Type: DailyMed RefID: 238d7aa1-c40a-4a6e-ab2b-f79b922e0db8 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=238d7aa1-c40a-4a6e-ab2b-f79b922e0db8|Type: DailyMed RefID: a323ebd8-ef1b-439b-93d1-ba73a5b0127d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a323ebd8-ef1b-439b-93d1-ba73a5b0127d|Type: DailyMed RefID: e65d5108-22a2-4d87-a78d-15606f3cc9e2 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e65d5108-22a2-4d87-a78d-15606f3cc9e2"
"CHEMBL5314649";"CHEMBL4085457";"RITLECITINIB";"Black Box Warning";"carcinogenicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011046";""
"CHEMBL359744";"CHEMBL53463";"DOXORUBICIN";"Black Box Warning";"cardiotoxicity";"None";"['United States']";"[None]";"None";"None";"EFO:1001482";"Type: DailyMed RefID: 33ddfdb1-b4bc-464d-a186-49c4b156279f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=33ddfdb1-b4bc-464d-a186-49c4b156279f|Type: DailyMed RefID: ce69f195-76fc-4c95-869e-14ea9a076655 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ce69f195-76fc-4c95-869e-14ea9a076655|Type: DailyMed RefID: 6bcde92b-e584-4919-866a-68847ea201ba URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6bcde92b-e584-4919-866a-68847ea201ba|Type: DailyMed RefID: 1c153e9e-4cf2-4ac7-9cf9-16f9b48d7dce URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1c153e9e-4cf2-4ac7-9cf9-16f9b48d7dce|Type: DailyMed RefID: 8fa04d6d-ac9f-437a-9891-fed0d90a789d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8fa04d6d-ac9f-437a-9891-fed0d90a789d|Type: FDA RefID: 3a57ce24-f931-4db9-b012-6f3b5cba548e URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3a57ce24-f931-4db9-b012-6f3b5cba548e|Type: FDA RefID: 15a84bd6-b565-4722-bb92-e4c919620a90 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=15a84bd6-b565-4722-bb92-e4c919620a90|Type: FDA RefID: 0f8eb9a1-74d0-47fd-94b8-a65b29006521 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0f8eb9a1-74d0-47fd-94b8-a65b29006521|Type: FDA RefID: d31d7f58-66d0-4826-b6b5-5914c031965f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d31d7f58-66d0-4826-b6b5-5914c031965f"
"CHEMBL1201577";"CHEMBL1201577";"CETUXIMAB";"Black Box Warning";"cardiotoxicity";"None";"['United States']";"[None]";"None";"None";"EFO:1001482";"Type: DailyMed RefID: 8bc6397e-4bd8-4d37-a007-a327e4da34d9 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8bc6397e-4bd8-4d37-a007-a327e4da34d9"
"CHEMBL1201032";"CHEMBL905";"RIZATRIPTAN";"Black Box Warning";"None";"None";"['United States']";"[None]";"None";"None";"None";""
"CHEMBL922";"CHEMBL922";"ADEFOVIR DIPIVOXIL";"Black Box Warning";"hepatotoxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011052";"Type: DailyMed RefID: e047f3b2-feae-4c5e-9d07-1fefb4c0ec25 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e047f3b2-feae-4c5e-9d07-1fefb4c0ec25|Type: DailyMed RefID: a60adac4-57c2-4089-aefc-1a77a48676fc URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a60adac4-57c2-4089-aefc-1a77a48676fc|Type: DailyMed RefID: 08e07fae-3191-b6a3-c894-d3a8cc53923f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=08e07fae-3191-b6a3-c894-d3a8cc53923f"
"CHEMBL1201589";"CHEMBL1201589";"OMALIZUMAB";"Black Box Warning";"dermatological toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011048";"Type: DailyMed RefID: 7f6a2191-adfb-48b9-9bfa-0d9920479f0d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7f6a2191-adfb-48b9-9bfa-0d9920479f0d"
"CHEMBL1201649";"CHEMBL1201649";"ESTROGENS, CONJUGATED";"Black Box Warning";"None";"None";"['United States']";"[None]";"None";"None";"None";""
"CHEMBL1353";"CHEMBL1353";"SODIUM BICARBONATE";"Black Box Warning";"misuse";"None";"['United States']";"[None]";"None";"None";"EFO:0011049";""
"CHEMBL2105395";"CHEMBL2105395";"OSPEMIFENE";"Black Box Warning";"carcinogenicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011046";"Type: DailyMed RefID: 8462d6ab-e3cd-4efa-a360-75bf8f917287 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8462d6ab-e3cd-4efa-a360-75bf8f917287|Type: FDA RefID: d81096c9-abe6-6563-e053-2a95a90a341b URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d81096c9-abe6-6563-e053-2a95a90a341b"
"CHEMBL1201468";"CHEMBL1201468";"ESTROGENS, ESTERIFIED";"Black Box Warning";"None";"None";"['United States']";"[None]";"None";"None";"None";""
"CHEMBL1200980";"CHEMBL494753";"ESTRONE SULFURIC ACID";"Black Box Warning";"carcinogenicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011046";"Type: DailyMed RefID: 4252d631-03d0-4b37-8a0e-c7dc8fc5438a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4252d631-03d0-4b37-8a0e-c7dc8fc5438a"
"CHEMBL11359";"CHEMBL11359";"CISPLATIN";"Black Box Warning";"nephrotoxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011056";"Type: DailyMed RefID: a32820f7-9ff6-4c13-a96a-4483a943fe82 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a32820f7-9ff6-4c13-a96a-4483a943fe82|Type: DailyMed RefID: 508496cb-3441-46b3-a4fe-e0d440e6adc6 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=508496cb-3441-46b3-a4fe-e0d440e6adc6|Type: DailyMed RefID: 76aea034-6d58-4390-a164-36aa09c1f101 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=76aea034-6d58-4390-a164-36aa09c1f101|Type: DailyMed RefID: a440f077-46f6-4688-a209-65bce38d1c92 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a440f077-46f6-4688-a209-65bce38d1c92|Type: FDA RefID: 00396546-6a80-4b9f-a5f8-c22c1d1bb173 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=00396546-6a80-4b9f-a5f8-c22c1d1bb173|Type: FDA RefID: 8d170f6f-37d7-41ce-aae2-33307a6ef3ae URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8d170f6f-37d7-41ce-aae2-33307a6ef3ae"
"CHEMBL1522";"CHEMBL1522";"ESZOPICLONE";"Black Box Warning";"None";"None";"['United States']";"[None]";"None";"None";"None";"Type: DailyMed RefID: 4e5a2437-d1f2-499d-9c9f-e166172dea32 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4e5a2437-d1f2-499d-9c9f-e166172dea32|Type: DailyMed RefID: 33bc1c5f-c8cf-4c91-ad78-89d1d68d245d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=33bc1c5f-c8cf-4c91-ad78-89d1d68d245d"
"CHEMBL2108676";"CHEMBL2108676";"ELOSULFASE ALFA";"Black Box Warning";"immune system toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011053";"Type: DailyMed RefID: 0caa2565-12b2-0ad0-1f9a-273e81c3d4cc URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0caa2565-12b2-0ad0-1f9a-273e81c3d4cc"
"CHEMBL1201561";"CHEMBL1201561";"PEGINTERFERON ALFA-2B";"Black Box Warning";"None";"None";"['United States']";"[None]";"None";"None";"None";""
"CHEMBL1201824";"CHEMBL1201824";"ALGLUCOSIDASE ALFA";"Black Box Warning";"immune system toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011053";"Type: DailyMed RefID: d6bfbc45-2d34-439e-8aad-59ee2d53d4df URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d6bfbc45-2d34-439e-8aad-59ee2d53d4df"
"CHEMBL1200659";"CHEMBL578";"ENALAPRIL";"Black Box Warning";"teratogenicity";"None";"['United States']";"[None]";"None";"None";"EFO:0009880";"Type: DailyMed RefID: 48fd2413-8a2e-423a-e054-00144ff8d46c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=48fd2413-8a2e-423a-e054-00144ff8d46c|Type: DailyMed RefID: 44b25524-df4f-42d5-92a7-03570d5d5c7e URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=44b25524-df4f-42d5-92a7-03570d5d5c7e|Type: DailyMed RefID: 17465047-9539-4499-8ae7-a1fadda739e3 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=17465047-9539-4499-8ae7-a1fadda739e3|Type: DailyMed RefID: 715df815-c9c5-0972-e053-2a95a90a0e85 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=715df815-c9c5-0972-e053-2a95a90a0e85|Type: FDA RefID: b3ee3b05-8740-cd17-e053-2a95a90a6e28 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b3ee3b05-8740-cd17-e053-2a95a90a6e28|Type: FDA RefID: b86acc2d-d6e3-42f2-e053-2a95a90a8034 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b86acc2d-d6e3-42f2-e053-2a95a90a8034|Type: FDA RefID: c25f3f9a-9c54-4519-b1a5-da38560fefef URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c25f3f9a-9c54-4519-b1a5-da38560fefef|Type: FDA RefID: 3fbc6cce-7ad5-49d5-9705-5f66ef92d544 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3fbc6cce-7ad5-49d5-9705-5f66ef92d544|Type: FDA RefID: 337707cc-4ed9-4121-bfff-c5015e5eca9d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=337707cc-4ed9-4121-bfff-c5015e5eca9d"
"CHEMBL11359";"CHEMBL11359";"CISPLATIN";"Black Box Warning";"respiratory toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011060";"Type: DailyMed RefID: a32820f7-9ff6-4c13-a96a-4483a943fe82 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a32820f7-9ff6-4c13-a96a-4483a943fe82|Type: DailyMed RefID: 2bf8d2fb-80c8-401d-8e9b-d58463f5e954 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2bf8d2fb-80c8-401d-8e9b-d58463f5e954|Type: DailyMed RefID: 76aea034-6d58-4390-a164-36aa09c1f101 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=76aea034-6d58-4390-a164-36aa09c1f101|Type: DailyMed RefID: a440f077-46f6-4688-a209-65bce38d1c92 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a440f077-46f6-4688-a209-65bce38d1c92|Type: FDA RefID: 00396546-6a80-4b9f-a5f8-c22c1d1bb173 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=00396546-6a80-4b9f-a5f8-c22c1d1bb173|Type: FDA RefID: 8d170f6f-37d7-41ce-aae2-33307a6ef3ae URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8d170f6f-37d7-41ce-aae2-33307a6ef3ae"
"CHEMBL1707";"CHEMBL841";"LOPERAMIDE";"Black Box Warning";"None";"None";"['United States']";"[None]";"None";"None";"None";"Type: DailyMed RefID: 59a44282-30f2-103b-e053-2a91aa0a643a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=59a44282-30f2-103b-e053-2a91aa0a643a|Type: DailyMed RefID: 6274768d-749e-42a5-93ce-d1e349d3ab88 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6274768d-749e-42a5-93ce-d1e349d3ab88|Type: DailyMed RefID: 23657cbd-0272-4bf6-a596-807d738c86ce URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=23657cbd-0272-4bf6-a596-807d738c86ce|Type: DailyMed RefID: 6503d9d5-19f8-4530-bdbc-791ea52c758c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6503d9d5-19f8-4530-bdbc-791ea52c758c|Type: DailyMed RefID: 8bf47ac3-746f-47c3-82b2-32ac979ff963 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8bf47ac3-746f-47c3-82b2-32ac979ff963"
"CHEMBL5314362";"CHEMBL713";"ENTECAVIR ANHYDROUS";"Black Box Warning";"metabolic toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011054";"Type: DailyMed RefID: def332bf-2906-4a6c-b85d-dfb56bb94312 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=def332bf-2906-4a6c-b85d-dfb56bb94312|Type: DailyMed RefID: 0e3b2a0a-9076-4907-bbaf-eb6a65bb9481 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0e3b2a0a-9076-4907-bbaf-eb6a65bb9481|Type: FDA RefID: 5a1cbf7e-0352-aa3b-080c-222a6423ecd8 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5a1cbf7e-0352-aa3b-080c-222a6423ecd8|Type: FDA RefID: b94edc56-4d7e-df7a-e053-2a95a90afcf4 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b94edc56-4d7e-df7a-e053-2a95a90afcf4|Type: FDA RefID: ce91f940-5edc-436b-98de-dc093e2665c4 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ce91f940-5edc-436b-98de-dc093e2665c4|Type: FDA RefID: 1a905283-0057-a7dd-e063-6394a90a1909 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1a905283-0057-a7dd-e063-6394a90a1909"
"CHEMBL2107495";"CHEMBL277100";"TEMAFLOXACIN";"Withdrawn";"nephrotoxicity";"Low blood sugar; hemolytic anemia; kidney, liver dysfunction; allergic reactions";"['Worldwide']";"[1992]";"EFO:1002048";"kidney failure";"EFO:0011056";"Type: PubMed RefID: 21574210 URL: http://europepmc.org/abstract/MED/21574210|Type: DOI RefID: 10.1177/009286150103500134 URL: https://doi.org/10.1177/009286150103500134|Type: USGPO RefID: FR-1998-10-08/html/98-26923.htm URL: https://www.govinfo.gov/content/pkg/FR-1998-10-08/html/98-26923.htm|Type: WHO RefID: CL12.pdf URL: https://www.un.org/esa/coordination/CL12.pdf"
